player_id,player_name_x,player_display_name,position,position_group,headshot_url,season,week,season_type,game_id,team,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,fantasy_points,fantasy_points_ppr,player,offense_snaps,offense_pct,snap_share,rolling_target_share,rolling_snap_share,rolling_air_yards_share,player_name_y,ecr,next_week_points,points_jump,rolling_points,points_trend,target_share_trend,snap_share_trend,score_points_jump,score_points_trend,score_target_trend,score_snap_trend,score_floor,sleeper_score,is_sleeper
00-0040667,M.Golden,matthew golden,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru",2025,16,REG,2025_16_GB_CHI,GB,CHI,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,4,0,0,0,0,-0.6049800048931502,0,0,1,0,0,0,0,-3,0,0,-0.6337515701306984,0,0.0,0.0416666666666666,0.0,0.0498493975903614,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.4,0.4,matthew golden,22.0,0.31,0.31,0.0808928571428571,0.2749999999999999,0.0,matthew golden,137.27,2.2,1.8000000000000003,2.966666666666667,-1.0,-0.011011904761904695,-0.015000000000000069,0,0,0,0,0,0,0
00-0040667,M.Golden,matthew golden,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru",2025,17,REG,2025_17_BAL_GB,GB,BAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,3,12,0,0,0,57,1,0,-1.254929085378535,0,0.2105263157894736,0.1363636363636363,0.0,0.3171134020618557,0,1,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,1.2000000000000002,2.2,matthew golden,25.0,0.53,0.53,0.0849837662337662,0.3199999999999999,0.0,matthew golden,137.27,1.8,-0.40000000000000013,3.6999999999999997,0.733333333333333,0.004090909090909103,0.044999999999999984,0,1,1,1,0,3,0
00-0040667,M.Golden,matthew golden,WR,WR,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gkbhlytvkltv5whjo3ru",2025,18,REG,2025_18_GB_MIN,GB,MIN,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,3,8,0,0,0,9,8,1,-0.3629788298276253,0,0.8888888888888888,0.3333333333333333,0.0,0.6833333333333332,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.8,1.8,matthew golden,51.0,1.0,1.0,0.1564123376623376,0.5474999999999999,0.0,matthew golden,137.27,18.4,16.599999999999998,1.4666666666666668,-2.233333333333333,0.07142857142857141,0.22749999999999998,1,0,1,1,0,3,0
00-0040673,J.Milroe,jalen milroe,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmucibahkrfu9xowwiio",2025,1,REG,2025_01_SF_SEA,SEA,SF,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,1,0,0,0,0,-0.5514981909655035,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.1,0.1,jalen milroe,1.0,0.02,0.02,0.0,0.02,0.0,,,0.3,0.19999999999999998,,,,,0,0,0,0,0,0,0
00-0040673,J.Milroe,jalen milroe,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gmucibahkrfu9xowwiio",2025,3,REG,2025_03_NO_SEA,SEA,NO,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.4508731198729947,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.3,0.3,jalen milroe,1.0,0.02,0.02,0.0,0.02,0.0,,,-2.0,-2.3,0.2,,0.0,0.0,0,0,0,0,0,0,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,1,REG,2025_01_TEN_DEN,TEN,DEN,12,28,112,0,0,6,-50,1,1,294,64,5,-13.389458418787804,-12.597031831741331,0,0.3809523809523809,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,2.4800000000000004,2.4800000000000004,cam ward,57.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,9.8,7.32,,,,,1,0,0,0,0,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,2,REG,2025_02_LA_TEN,TEN,LA,19,33,175,1,0,5,-32,1,1,215,80,10,-6.7339741762074565,-4.793273537389694,0,0.813953488372093,4,8,0,0,0,2,-0.0980590158096821,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,9.8,9.8,cam ward,66.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,11.96,2.16,6.140000000000001,,0.0,0.0,0,0,0,0,1,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,3,REG,2025_03_IND_TEN,TEN,IND,23,38,219,1,1,4,-23,0,0,185,114,11,-12.524410886228845,-1.3854862135999344,0,1.1837837837837837,3,12,0,0,0,1,1.202066545956768,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.96,11.96,cam ward,70.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,4.5200000000000005,-7.44,8.08,1.9399999999999995,0.0,0.0,0,1,0,0,1,2,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,4,REG,2025_04_TEN_HOU,TEN,HOU,10,26,108,0,1,2,-15,0,0,190,41,5,-16.60359526718991,-24.49821518815082,0,0.5684210526315789,2,22,0,0,0,1,2.310665796743706,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,4.5200000000000005,4.5200000000000005,cam ward,50.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,8.0,3.4799999999999995,8.76,0.6799999999999997,0.0,0.0,0,1,0,0,0,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,5,REG,2025_05_TEN_ARI,TEN,ARI,21,39,265,0,1,2,-16,0,0,421,81,12,1.597718604147161,-9.621611318072755,0,0.6294536817102138,5,-6,0,0,0,0,-2.949025281616441,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,8.0,8.0,cam ward,67.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,6.880000000000001,-1.1199999999999992,8.16,-0.5999999999999996,0.0,0.0,0,0,0,0,1,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,6,REG,2025_06_TEN_LV,TEN,LV,26,38,222,1,1,6,-62,2,2,253,117,11,-14.68072225380456,5.549942921189701,0,0.8774703557312253,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.880000000000001,6.880000000000001,cam ward,61.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,10.2,3.3199999999999985,6.466666666666666,-1.6933333333333342,0.0,0.0,0,0,0,0,0,0,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,7,REG,2025_07_NE_TEN,TEN,NE,25,34,255,1,1,5,-39,1,1,226,132,14,-11.742684764254212,6.665890011936426,0,1.1283185840707963,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,10.2,10.2,cam ward,53.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,12.76,2.5600000000000005,8.36,1.8933333333333335,0.0,0.0,0,1,0,0,1,2,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,8,REG,2025_08_TEN_IND,TEN,IND,22,38,259,1,1,4,-31,0,0,328,101,13,-7.903359759788102,-7.154050952679402,0,0.7896341463414634,2,4,0,0,0,0,-0.6311460047727451,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,12.76,12.76,cam ward,71.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,6.4,-6.359999999999999,9.946666666666667,1.5866666666666678,0.0,0.0,0,1,0,0,1,2,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,9,REG,2025_09_LAC_TEN,TEN,LAC,12,21,145,0,0,4,-27,1,0,183,85,7,-1.692690688505536,-11.784661525771732,0,0.7923497267759563,2,6,0,1,0,1,-1.248431619722396,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.4,6.4,cam ward,47.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,13.06,6.66,9.786666666666667,-0.16000000000000014,0.0,0.0,1,0,0,0,0,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,11,REG,2025_11_HOU_TEN,TEN,HOU,24,37,194,1,0,3,-23,1,1,268,89,10,-2.71816846039732,-1.9957180238432355,0,0.7238805970149254,3,33,0,0,0,2,2.844660746457521,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,13.06,13.06,cam ward,59.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,23.94,10.88,10.74,0.9533333333333331,0.0,0.0,1,1,0,0,1,3,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,12,REG,2025_12_SEA_TEN,TEN,SEA,28,42,256,1,0,4,-24,0,0,195,158,12,2.119718929560406,4.87278456750669,0,1.3128205128205128,6,37,1,0,0,4,6.531205462175421,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,23.94,23.94,cam ward,76.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,6.34,-17.6,14.466666666666669,3.7266666666666683,0.0,0.0,0,1,0,0,1,2,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,13,REG,2025_13_JAX_TEN,TEN,JAX,24,38,141,0,0,3,-20,1,0,248,49,4,-20.3992894543822,-1.6733853306089128,0,0.5685483870967742,1,7,0,0,0,1,1.4716385826468468,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,6.34,6.34,cam ward,59.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,11.08,4.74,14.446666666666667,-0.02000000000000135,0.0,0.0,0,0,0,0,0,0,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,14,REG,2025_14_TEN_CLE,TEN,CLE,14,28,117,2,1,1,-9,0,0,174,85,6,-8.783842270087916,-10.56651532649994,0,0.6724137931034483,2,4,0,0,0,1,0.2545292032300494,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,11.08,11.08,cam ward,66.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,15.0,3.92,13.786666666666667,-0.6600000000000001,0.0,0.0,0,0,0,0,1,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,15,REG,2025_15_TEN_SF,TEN,SF,18,29,170,2,0,0,0,0,0,171,100,8,1.7431885870741957,-2.7442482886491,0,0.9941520467836256,1,2,0,0,0,1,1.767592507880181,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,15.0,15.0,cam ward,53.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,18.02,3.0199999999999996,10.806666666666667,-2.9800000000000004,0.0,0.0,0,0,0,0,1,1,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,16,REG,2025_16_KC_TEN,TEN,KC,21,28,228,2,0,2,-16,0,0,163,135,11,6.7691199562978,10.43735632189998,0,1.3987730061349692,4,9,0,0,0,1,-4.205044235044625,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,18.02,18.02,cam ward,73.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,17.04,-0.9800000000000004,14.699999999999998,3.893333333333331,0.0,0.0,0,1,0,0,1,2,0
00-0040676,C.Ward,cam ward,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/viadutkbvligsopnd2qn",2025,17,REG,2025_17_NO_TEN,TEN,NO,21,40,251,2,0,4,-23,1,1,373,82,12,-8.58679033683069,-0.292186439037323,0,0.6729222520107239,2,10,0,0,0,0,-0.0295813404954969,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,17.04,17.04,cam ward,74.0,1.0,1.0,0.0,1.0,1.0,cam ward,154.77,9.18,-7.859999999999999,16.686666666666667,1.98666666666667,0.0,0.0,0,1,0,0,1,2,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,2,REG,2025_02_NYG_DAL,NYG,DAL,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,-3,0,0,0,0,-0.9751277542090976,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,-0.3,-0.3,jaxson dart,3.0,0.04,0.04,0.0,0.04,0.0,jaxson dart,75.38,0.3,0.6,,,,,0,0,0,0,0,0,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,3,REG,2025_03_KC_NYG,NYG,KC,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,3,0,0,0,0,-0.3242715129163116,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,0.3,0.3,jaxson dart,3.0,0.05,0.05,0.0,0.045,0.0,jaxson dart,75.38,19.840000000000003,19.540000000000003,0.0,,0.0,0.0049999999999999975,1,0,0,1,0,2,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,4,REG,2025_04_LAC_NYG,NYG,LAC,13,20,111,1,0,5,-25,0,0,127,66,6,-4.536941834476309,-0.2881464205290142,0,0.8740157480314961,10,54,1,1,0,6,0.7341605551773682,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.040983606557377,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,19.840000000000003,19.840000000000003,jaxson dart,74.0,0.97,0.97,0.0,0.3533333333333333,0.3469945355191257,jaxson dart,75.38,15.579999999999998,-4.260000000000005,6.613333333333334,6.613333333333334,0.0,0.3083333333333333,0,1,0,1,1,3,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,5,REG,2025_05_NYG_NO,NYG,NO,26,40,202,2,2,1,-3,1,1,328,138,10,-12.648555137915537,-1.743929317364326,0,0.6158536585365854,7,55,0,0,0,4,6.52695578429848,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,15.579999999999998,15.579999999999998,jaxson dart,73.0,1.0,1.0,0.0,0.515,0.5102459016393442,jaxson dart,75.38,23.6,8.020000000000003,11.906666666666666,5.293333333333332,0.0,0.16166666666666674,1,1,0,1,1,4,1
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,6,REG,2025_06_PHI_NYG,NYG,PHI,17,25,195,1,0,2,-1,0,0,229,76,8,7.53858233615756,4.429148316383362,0,0.851528384279476,13,58,1,0,0,5,2.4029583042138256,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.9581589958158996,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,23.6,23.6,jaxson dart,67.0,0.97,0.97,0.0,0.7474999999999999,0.7497856505933191,jaxson dart,75.38,28.42,4.82,19.673333333333336,7.766666666666669,0.0,0.23249999999999993,0,1,0,1,1,3,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,7,REG,2025_07_NYG_DEN,NYG,DEN,15,33,283,3,1,4,-15,0,0,342,147,12,8.377084178893828,-16.977408076777603,0,0.827485380116959,5,11,1,0,0,2,1.6323352097533643,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,28.42,28.42,jaxson dart,77.0,1.0,1.0,0.0,0.985,0.9997856505933193,jaxson dart,75.38,19.42,-9.0,22.533333333333335,2.8599999999999994,0.0,0.23750000000000004,0,1,0,1,1,3,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,8,REG,2025_08_NYG_PHI,NYG,PHI,14,24,193,1,0,5,-15,0,0,235,72,9,3.372110629519341,1.8181299621408635,0,0.8212765957446808,6,17,1,0,0,2,4.05043692648178,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,19.42,19.42,jaxson dart,52.0,1.0,1.0,0.0,0.9925,0.9895397489539748,jaxson dart,75.38,27.24,7.819999999999997,23.813333333333336,1.2800000000000011,0.0,0.007500000000000062,1,1,0,1,1,4,1
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,9,REG,2025_09_SF_NYG,NYG,SF,24,33,191,2,0,2,-12,0,0,217,79,7,1.7102711593444475,3.736145608127117,0,0.880184331797235,8,56,1,0,0,5,6.95511569007067,0,0,0,0,0,0,0,0,0,0,,0,,0.0,1.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,27.24,27.24,jaxson dart,57.0,1.0,1.0,0.0,0.9925,0.9895397489539748,jaxson dart,75.38,26.28,-0.9599999999999973,25.026666666666667,1.2133333333333312,0.0,0.0,0,1,0,0,1,2,0
00-0040691,J.Dart,jaxson dart,QB,QB,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6uymxssgiicjmxkzxoc",2025,10,REG,2025_10_NYG_CHI,NYG,CHI,19,29,242,0,0,2,-12,0,0,270,77,10,3.4402063399511795,8.720799618297153,0,0.8962962962962963,6,66,2,1,1,4,4.053942573547829,0,0,0,0,0,0,0,0,0,0,,0,,0.0,0.9278350515463918,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,0,26.28,26.28,jaxson dart,52.0,0.71,0.71,0.0,0.9275,0.981958762886598,jaxson dart,75.38,13.56,-12.72,24.313333333333333,-0.7133333333333347,0.0,-0.06500000000000006,0,0,0,0,1,1,0
